# AGCNr    HIra         HIdec       v21     redshift               dist    w50   flux   snratio   loghimass   groupid   gra            gdec          gz           Mhalo_L   Mhalo_M   ngal   r180L                d_A_mpc              r180_arcmin          galid    ra              dec            z           MASS           
  216398   167.063736   28.408888   9775    0.03258333333333333    143.9   216   1.5    12.9      9.87        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    134.057907677353     63.7044577243939     499296   167.061286572   28.414358638   0.0325835   5.9370143E9    
  212438   167.095001   28.625278   9399    0.03133                138.5   356   2.38   15.0      10.03       6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    128.56418649899481   66.42663516810264    504800   167.096679424   28.622064784   0.0311985   1.78637658E9   
  6191     167.213745   28.47139    10909   0.03636333333333333    160.1   499   2.67   13.0      10.21       6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    148.75704219204468   57.4096270429162     499298   167.213351585   28.475708069   0.0363076   1.04699757E11  
  210080   167.28624    28.6775     9710    0.03236666666666667    172.2   577   2.17   8.0       10.18       6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    132.75978531192735   64.32735856108212    504806   167.286807311   28.672504436   0.0322559   5.1375063E10   
  210089   167.426666   28.26       9349    0.031163333333333335   137.9   204   1.39   12.8      9.79        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    128.4942796335525    66.46277434768109    503757   167.424238392   28.253005297   0.0311809   5.429526E9     
  210103   167.528763   28.615      9337    0.031123333333333333   137.7   186   0.93   7.3       9.62        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    127.99811064281452   66.7204091479459     499306   167.537838581   28.612031127   0.031056    5.5919452E9    
  6218     167.717499   28.27       10996   0.036653333333333336   161.4   323   1.62   11.1      10.0        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    150.12599915785782   56.88612472295831    503770   167.717997586   28.270988989   0.0366558   7.1225523E9    
  723088   167.922928   28.403334   9815    0.032716666666666665   144.5   101   0.5    6.6       9.39        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    134.86465827425505   63.323382282153396   503783   167.916818052   28.394258378   0.0327872   8.7336749E8    
  731570   168.006256   28.38611    9770    0.03256666666666667    143.9   37    0.99   23.4      9.68        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    133.9382739656592    63.76135856762086    503781   168.007180985   28.382181492   0.0325533   3.74309888E9   
  210160   168.19165    28.279167   10345   0.03448333333333333    152.1   409   1.14   7.6       9.79        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    141.60521921380135   60.309121087962595   498295   168.180743374   28.28277726    0.0344923   1.83421665E10  
  212673   168.293732   28.02       9580    0.031933333333333334   141.2   267   0.87   8.6       9.61        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    131.50010469761364   64.94357043966379    502693   168.297312436   28.012129619   0.0319382   4.06639104E9   
  6250     168.301254   27.818611   9330    0.0311                 137.6   410   1.74   9.2       9.89        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    128.75800669085018   66.3266427598363     497443   168.29334938    27.818222406   0.0312473   1.08110414E11  
  731583   168.498749   28.015278   10361   0.03453666666666667    152.3   79    0.49   8.7       9.43        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    141.59456320263305   60.31365978389363    502697   168.49818696    28.008399123   0.0344896   8.5904602E8    
  722851   166.537506   28.780556   9943    0.03314333333333333    146.3   50    0.32   5.1       9.21        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    135.6936519791771    62.93652052023151    500306   166.534060906   28.773026516   0.0329966   6.4662803E8    
  216366   166.550003   28.742222   10072   0.03357333333333333    148.1   300   0.98   5.5       9.71        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    138.73714100377364   61.555876461519006   500307   166.543191973   28.740300067   0.0337661   2.59513242E9   
  722856   166.585419   28.684166   9789    0.03263                144.1   74    0.45   5.8       9.34        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    134.21199509357078   63.631319289297515   504788   166.59052349    28.680725615   0.0326224   1.72744038E9   
  722958   167.346649   28.730278   9712    0.03237333333333333    143.0   154   0.65   5.1       9.5         6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    133.54763305426468   63.94786726607519    504811   167.350042185   28.725427699   0.0324547   8.121063E8     
  210128   167.724594   28.477777   9520    0.031733333333333336   140.3   296   0.81   5.5       9.58        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    130.57179847041016   65.40528975089491    499317   167.730525485   28.469578885   0.0317042   1.23560049E10  
  723050   167.784164   28.22389    10065   0.03355                148.1   245   0.76   5.1       9.59        6         167.6171258    28.38934327   0.03345767   14.6174   14.5595   214    2.484210409221817    137.72552072491428   62.0080161418315     498277   167.780614354   28.224997692   0.0335102   1.35917504E9   
  332551   350.412903   14.6925     12476   0.04158666666666667    173.0   334   3.24   16.5      10.36       7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   169.2306171760355    53.71071660377319    149015   350.41203065    14.69407919    0.0415548   1.28858511E10  
  332599   350.868774   13.988056   12420   0.0414                 172.2   536   2.69   8.9       10.27       7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   168.2591819411158    54.02081250463138    148159   350.868266563   13.977437225   0.0413029   3.17983048E10  
  332621   351.029572   13.842777   12947   0.04315666666666667    179.7   204   1.11   7.5       9.93        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   175.52909085571693   51.78342618600552    148161   351.020556868   13.847241357   0.043191    2.2687191E9    
  331136   351.072479   14.443889   11659   0.03886333333333333    161.3   184   1.19   8.9       9.86        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   158.90754437132009   57.19991304241791    74001    351.077416877   14.441343058   0.038895    4.8292091E9    
  332633   351.11084    15.196667   11917   0.03972333333333333    165.0   135   0.87   7.2       9.75        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   162.34597272046398   55.98843979625204    149494   351.106194648   15.203119809   0.0397744   6.6730586E8    
  330402   351.137482   13.978611   13042   0.043473333333333336   181.1   459   3.03   12.0      10.37       7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   176.45245066197236   51.51244817356664    148173   351.135815183   13.981972704   0.0434313   3.8013673E10   
  332647   351.22168    15.534167   13040   0.04346666666666667    181.1   198   1.07   6.7       9.92        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   176.35832816322278   51.53994038439274    149967   351.222113784   15.53383622    0.0434068   1.41896161E10  
  331717   351.227081   15.3175     12650   0.042166666666666665   175.5   308   3.03   14.7      10.34       7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   171.4027865753861    53.03004636873827    75060    351.229444766   15.322119653   0.0421185   2.15464612E10  
  331735   351.331635   14.405555   12591   0.04197                154.9   313   1.73   8.4       9.99        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   170.91707515353372   53.18074693039673    148606   351.332511141   14.405430785   0.0419924   2.15922196E10  
  332580   350.756653   14.219444   12648   0.04216                175.5   223   0.82   5.1       9.78        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   171.06769293461105   53.133923559126075   148580   350.751440289   14.213925153   0.0420315   1.56789965E9   
  332619   351.005829   15.21       13139   0.043796666666666664   182.5   96    0.5    4.8       9.59        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   177.1837663162422    51.299833550216455   149492   351.015077347   15.205866975   0.0436217   6.8636549E9    
  332637   351.16333    15.177222   13121   0.04373666666666667    182.2   250   0.76   4.9       9.77        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   177.42491905361203   51.23010774533382    149495   351.161204798   15.178982063   0.0436845   3.02699264E9   
  332661   351.354553   15.478889   13209   0.04403                183.5   214   0.75   4.9       9.78        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   177.9393836123007    51.08198946911116    149970   351.34399084    15.482675478   0.0438185   5.5422372E9    
  331737   351.402924   15.35889    12282   0.04094                194.1   576   1.4    4.5       10.1        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   167.93359394886298   54.12554752202524    75063    351.410597036   15.354415056   0.0412185   5.5984828E10   
  332694   351.587463   13.976944   13149   0.04383                182.6   176   0.8    5.4       9.8         7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   178.30595498570037   50.97697225284835    148180   351.587001303   13.982506537   0.043914    1.35036186E9   
  332725   351.878754   14.713333   12010   0.04003333333333333    166.4   241   0.95   6.0       9.79        7         351.21869739   14.58005088   0.04186613   14.7092   14.6516   195    2.6440277093906697   163.5755146754545    55.56759358427137    149086   351.87184328    14.718085683   0.0400901   8.7089664E9    
  9558     222.792923   17.187777   13488   0.04496                169.8   392   2.49   10.6      10.23       9         223.26066183   16.82551669   0.04500005   14.718    14.6336   183    2.653962729657846    182.5471587053762    49.97969767576635    532360   222.791279164   17.188906181   0.0450202   5.3436772E10   
  240771   222.816666   16.698055   13850   0.04616666666666667    174.6   251   1.34   6.9       9.98        9         223.26066183   16.82551669   0.04500005   14.718    14.6336   183    2.653962729657846    187.11186845635402   48.76041204084838    561665   222.811049644   16.695476577   0.0462134   3.23384955E10  
  240826   223.123749   16.473057   14355   0.04785                207.8   74    0.86   8.4       9.94        9         223.26066183   16.82551669   0.04500005   14.718    14.6336   183    2.653962729657846    193.3795600044969    47.180021525815235   569994   223.122968863   16.466555587   0.0478562   4.7110136E10   
  240869   223.302078   16.920555   13621   0.04540333333333333    135.5   463   2.3    6.8       10.0        9         223.26066183   16.82551669   0.04500005   14.718    14.6336   183    2.653962729657846    184.21479906110912   49.52724672591737    540679   223.299031755   16.923448812   0.0454558   2.75721216E10  
